等级,等级名,悬赏池,入池说明,产物显示名,产物ID,饥饿值,饱和度,效果buff,原料种类数,原料槽位总数,稀有原料数,中间产物原料数,代表机器,代表配方ID,代表配方原料,综合分,分级依据,配方条数,模组,建议难度系数,建议悬赏价值备注,悬赏池文件,悬赏unitWorth
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Hot Wings,mynethersdelight:hot_wings,6,5.3999996,effect.mynethersdelight.b_pungent 1200tick 1级 概率1；effect.farmersdelight.nourishment 1200tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/hot_wings,,,cooking_device=farmersdelight:cooking;food_component,2,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Hot Wings Bucket,mynethersdelight:hot_wings_bucket,18,16.199999,effect.mynethersdelight.b_pungent 3600tick 1级 概率1；effect.farmersdelight.nourishment 3600tick 1级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/hot_wings_bucket,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Hotdog,mynethersdelight:hotdog,8,7.2,,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/hotdog,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Hotdog with Mixed Salad,mynethersdelight:hotdog_with_mixed_salad,10,10,effect.minecraft.regeneration 100tick 1级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/hotdog_with_mixed_salad,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Hotdog with Nether Salad,mynethersdelight:hotdog_with_nether_salad,10,10,effect.minecraft.nausea 240tick 1级 概率0.30000001192092896,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/hotdog_with_nether_salad,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Magma Cake Slice,mynethersdelight:magma_cake_slice,2,4,effect.mynethersdelight.g_pungent 400tick 3级 概率1；effect.minecraft.speed 400tick 1级 概率1；effect.minecraft.fire_resistance 200tick 1级 概率1,,,,,farmersdelight:cutting,mynethersdelight:cutting/magma_cake,,,dish_token;edible=true;type=farmersdelight:cutting,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Nether Burger,mynethersdelight:nether_burger,12,18,,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/nether_burger,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Red Loin on a Stick,mynethersdelight:red_loin_on_a_stick,10,14,,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/red_loin_on_a_stick,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Roasted Sausage,mynethersdelight:roasted_sausage,4,2.8,,,,,,minecraft:smelting,mynethersdelight:hoglin_sausage_cooking,,,dish_token;edible=true;type=minecraft:smelting,3,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Rock Soup,mynethersdelight:rock_soup,7,10.5,effect.mynethersdelight.b_pungent 1200tick 3级 概率1；effect.farmersdelight.nourishment 3600tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/rock_soup,,,dish_token;edible=true;type=farmersdelight:cooking,2,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Sausage and Potatoes,mynethersdelight:sausage_and_potatoes,11,12.1,,,,,,farmersdelight:cooking,mynethersdelight:cooking/sausage_and_potatoes,,,dish_token;edible=true;type=farmersdelight:cooking,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Scotch Eggs,mynethersdelight:scotch_eggs,12,19.2,effect.farmersdelight.nourishment 3600tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/scotch_eggs,,,cooking_device=farmersdelight:cooking;food_component,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Sizzling Pudding,mynethersdelight:sizzling_pudding,9,11.7,effect.mynethersdelight.b_pungent 100tick 1级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/sizzling_pudding,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Slices of Bread,mynethersdelight:slices_of_bread,5,6,,,,,,farmersdelight:cutting,mynethersdelight:cutting/slices_of_bread,,,dish_token;edible=true;type=farmersdelight:cutting,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Spicy Cotton,mynethersdelight:spicy_cotton,3,13.5,effect.minecraft.fire_resistance 300tick 1级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/spicy_cotton,,,manual_override;可食用成品；火焰抗性buff；非中间料,1,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Spicy Curry,mynethersdelight:spicy_curry,15,19.5,effect.mynethersdelight.b_pungent 6000tick 2级 概率1；effect.farmersdelight.nourishment 3600tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/spicy_curry,,,dish_token;edible=true;type=farmersdelight:cooking,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Spicy Hoglin Stew,mynethersdelight:spicy_hoglin_stew,12,19.2,effect.mynethersdelight.b_pungent 1200tick 2级 概率1；effect.farmersdelight.nourishment 3600tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/spicy_hoglin_stew,,,dish_token;edible=true;type=farmersdelight:cooking,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Spicy Noodle Soup,mynethersdelight:spicy_noodle_soup,16,20.8,effect.farmersdelight.nourishment 6000tick 1级 概率1；effect.mynethersdelight.b_pungent 1200tick 2级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/spicy_noodle_soup,,,dish_token;edible=true;type=farmersdelight:cooking,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Spicy Skewer,mynethersdelight:spicy_skewer,7,12.599999,effect.mynethersdelight.b_pungent 1200tick 1级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/spicy_skewer,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Strider Stew,mynethersdelight:strider_stew,8,9.6,effect.minecraft.fire_resistance 800tick 1级 概率1；effect.farmersdelight.nourishment 1200tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/strider_stew,,,dish_token;edible=true;type=farmersdelight:cooking,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Strider with Grilled Fungus,mynethersdelight:strider_with_grilled_fungus,10,18,effect.farmersdelight.nourishment 1200tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/strider_and_grilled_fungus,,,cooking_device=farmersdelight:cooking;food_component,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Stuffed Pepper,mynethersdelight:stuffed_pepper,8,12.8,effect.mynethersdelight.b_pungent 300tick 3级 概率1,,,,,minecraft:crafting_shapeless,mynethersdelight:crafting/stuffed_pepper,,,manual_override;FOOD nutrition=8 saturation=12.8 effect=b_pungent; recipe id=mynethersdelight:crafting/stuffed_pepper (bullet_pepper+cooked_pork+milk); 复合正餐,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Tear Popsicle,mynethersdelight:tear_popsicle,3,1.2,effect.minecraft.regeneration 100tick 2级 概率1,,,,,minecraft:crafting_shaped,mynethersdelight:crafting/tear_popsicle,,,dish_token;edible=true;type=minecraft:crafting_shaped,1,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Toasts,mynethersdelight:toasts,7,8.400001,,,,,,minecraft:smelting,mynethersdelight:toast_cooking,,,cooking_device=minecraft:smelting;food_component,3,My Nether's Delight,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Twisted Ghasta,mynethersdelight:twisted_ghasta,10,13,effect.farmersdelight.nourishment 2400tick 1级 概率1,,,,,farmersdelight:cooking,mynethersdelight:cooking/twisted_ghasta,,,cooking_device=farmersdelight:cooking;food_component,1,My Nether's Delight,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Adzuki Bun,neapolitan:adzuki_bun,5,3,effect.neapolitan.harmony 300tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:adzuki_bun,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Adzuki Curry,neapolitan:adzuki_curry,6,14.400001,effect.neapolitan.harmony 300tick 1级 概率1；effect.neapolitan.agility 300tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:adzuki_curry,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Adzuki Ice Cream,neapolitan:adzuki_ice_cream,6,3.6000001,effect.neapolitan.harmony 600tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:adzuki_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Adzuki Stew,neapolitan:adzuki_stew,8,9.6,effect.neapolitan.harmony 400tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:adzuki_stew,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Banana Bread,neapolitan:banana_bread,5,6,effect.neapolitan.agility 600tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:banana_bread,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Banana Ice Cream,neapolitan:banana_ice_cream,6,3.6000001,effect.neapolitan.agility 1200tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:banana_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Chocolate Bar,neapolitan:chocolate_bar,4,2.4,effect.neapolitan.sugar_rush 400tick 2级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:chocolate_bar,,,dish_token;edible=true;type=minecraft:crafting_shapeless,2,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Chocolate Ice Cream,neapolitan:chocolate_ice_cream,6,3.6000001,effect.neapolitan.sugar_rush 600tick 3级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:chocolate_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Chocolate Spider Eye,neapolitan:chocolate_spider_eye,2,1.2,effect.neapolitan.sugar_rush 800tick 1级 概率1；effect.minecraft.poison 80tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:chocolate_spider_eye,,,manual_override;可食用成品；sugar_rush效果；简单合成,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Chocolate Strawberries,neapolitan:chocolate_strawberries,4,0.8,effect.neapolitan.sugar_rush 200tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:chocolate_strawberries,,,manual_override;FOOD nutrition=4 saturation=0.8 effect=sugar_rush; recipe id=neapolitan:chocolate_strawberries (strawberry+chocolate_bar); 简单加工甜点,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Cooked Mint Chops,neapolitan:cooked_mint_chops,7,16.800001,effect.neapolitan.berserking 1200tick 1级 概率1,,,,,minecraft:smelting,neapolitan:cooked_mint_chops,,,cooking_device=minecraft:smelting;food_component,3,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Dried Banana,neapolitan:dried_banana,4,2.4,effect.neapolitan.agility 200tick 1级 概率1,,,,,minecraft:smelting,neapolitan:dried_banana,,,cooking_device=minecraft:smelting;food_component,3,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Dried Vanilla Pods,neapolitan:dried_vanilla_pods,1,0.2,effect.neapolitan.vanilla_scent 200tick 1级 概率1,,,,,minecraft:smelting,neapolitan:dried_vanilla_pods,,,cooking_device=minecraft:smelting;food_component,4,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Mint Candies,neapolitan:mint_candies,3,3.6000001,effect.neapolitan.berserking 2400tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:mint_candies,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Mint Chocolate,neapolitan:mint_chocolate,6,7.2000003,effect.neapolitan.sugar_rush 200tick 1级 概率1；effect.neapolitan.berserking 1200tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:mint_chocolate,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Raw Mint Chops,neapolitan:mint_chops,3,3.6000001,effect.neapolitan.berserking 900tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:mint_chops,,,manual_override;简单烹饪肉类；berserking效果；复杂度低,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Mint Ice Cream,neapolitan:mint_ice_cream,6,3.6000001,effect.neapolitan.berserking 1600tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:mint_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Neapolitan Ice Cream,neapolitan:neapolitan_ice_cream,12,7.2000003,effect.neapolitan.sugar_rush 400tick 2级 概率1；effect.neapolitan.vanilla_scent 200tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:neapolitan_ice_cream,,,explicit_dish_allowlist,2,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Roasted Adzuki Beans,neapolitan:roasted_adzuki_beans,3,1.8000001,effect.neapolitan.harmony 100tick 1级 概率1,,,,,minecraft:smelting,neapolitan:roasted_adzuki_beans,,,cooking_device=minecraft:smelting;food_component,4,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Strawberry Bean Bonbons,neapolitan:strawberry_bean_bonbons,4,0.8,effect.neapolitan.harmony 100tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:strawberry_bean_bonbons,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Strawberry Ice Cream,neapolitan:strawberry_ice_cream,6,3.6000001,,,,,,minecraft:crafting_shapeless,neapolitan:strawberry_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Strawberry Scones,neapolitan:strawberry_scones,5,1,,,,,,minecraft:crafting_shapeless,neapolitan:strawberry_scones,,,manual_override;FOOD nutrition=5 saturation=1; recipe id=neapolitan:strawberry_scones (wheat×2+strawberry+sugar)×2; 烘焙点心,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Vanilla Chocolate Fingers,neapolitan:vanilla_chocolate_fingers,6,7.2000003,effect.neapolitan.sugar_rush 200tick 1级 概率1；effect.neapolitan.vanilla_scent 100tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:vanilla_chocolate_fingers,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
1,T1·简餐基础,通用池,6B新增食物模组手持料理,Vanilla Fudge,neapolitan:vanilla_fudge,3,1.8000001,effect.neapolitan.vanilla_scent 100tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:vanilla_fudge,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.0,6B.1 新增；悬赏价值待复审,food_common_objs,15
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Vanilla Ice Cream,neapolitan:vanilla_ice_cream,6,3.6000001,effect.neapolitan.vanilla_scent 400tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:vanilla_ice_cream,,,explicit_dish_allowlist,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
2,T2·正餐,T2菜池,6B新增食物模组手持料理,Vanilla Pudding,neapolitan:vanilla_pudding,6,14.400001,effect.neapolitan.vanilla_scent 300tick 1级 概率1,,,,,minecraft:crafting_shapeless,neapolitan:vanilla_pudding,,,dish_token;edible=true;type=minecraft:crafting_shapeless,1,Neapolitan,1.2,6B.1 新增；悬赏价值待复审,food_t2_objs,35
